Learner SignUp DateTime,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Date of Birth,Gender,Country,Institution Name,Current/Intended Major,Entry created at,Status Description,Status Code,Apply Date,Opportunity Start Date
2023-03-08 09:13:22,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-05-12,Male,Nigeria,FUNAI College,Electrical and Electronic Engineering,2024-03-11 12:01:41,Started,1080,2023-03-10 21:24:36,2022-11-03 18:30:39
2023-04-17 04:41:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-10-28,Female,India,Dr Bhimrao Ambedkar University,Public Health,2024-03-11 12:01:41,Started,1080,2023-05-22 13:37:18,2022-11-03 18:30:39
2023-04-17 04:41:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2006-08-04,Female,India,Mata sundri sen.sec public school,Other,2024-03-11 12:01:42,Started,1080,2023-05-10 01:19:36,2022-11-03 18:30:39
2023-01-05 16:33:16,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-09-28,Male,India,Saint Louis University,Artificial Intelligence and Machine learning,2024-03-11 12:01:42,Started,1080,2022-12-26 15:19:38,2022-11-03 18:30:39
2023-05-04 03:30:30,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-10-31,Male,India,Illinois Institute of Technology,Electrical and Electronic Engineering,2024-03-11 12:01:42,Started,1080,2023-05-04 03:50:49,2022-11-03 18:30:39
2023-06-15 09:18:42,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-10-29,Male,Nigeria,Crescent University  Abeokuta,Architecture,2024-03-11 12:01:42,Started,1080,2023-06-15 10:28:07,2022-11-03 18:30:39
2023-07-27 19:44:40,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-12-23,Male,United States,Illinois Institute of Technology,Data Science,2024-03-11 12:01:42,Withdraw,1110,2023-08-03 17:12:11,2022-11-03 18:30:39
2023-07-20 17:08:14,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-06-25,Female,Nigeria,University of Ilorin,Agriculture and Forestry,2024-03-11 12:01:42,Team Allocated,1070,2023-09-12 09:10:39,2022-11-03 18:30:39
2023-05-08 04:19:05,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2007-02-13,Female,Indonesia,Ignatius Global School,International Business Management,2024-03-11 12:01:42,Started,1080,2023-05-08 04:50:15,2022-11-03 18:30:39
2023-06-13 17:19:41,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-01-20,Female,Pakistan,Mehran uniiversity of engineering and technology Jamshoro pakistan,Other,2024-03-11 12:01:42,Started,1080,2023-06-14 13:10:25,2022-11-03 18:30:39
2023-08-10 15:27:23,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-05-23,Female,Nigeria,Delta State University  Abraka,Accounting and Finance,2024-03-11 12:01:42,Team Allocated,1070,2023-08-10 16:23:56,2022-11-03 18:30:39
2023-06-16 11:15:06,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1995-10-04,Male,India,Yashwant rao chavan university nashik,Politics,2024-03-11 12:01:42,Started,1080,2023-06-20 04:18:17,2022-11-03 18:30:39
2023-06-16 08:00:39,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-12-15,Male,India,Guru nanak dev University college verka,Computer Science and Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-07-31 11:09:52,2022-11-03 18:30:39
2023-07-16 14:41:28,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-02-20,Female,India,Army institute of management and technology greater noida,Marketing,2024-03-11 12:01:42,Team Allocated,1070,2023-08-02 02:14:05,2022-11-03 18:30:39
2023-08-08 17:48:39,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-03-15,Male,Nigeria,Federal university of agriculture Abeokuta,Pure and Applied Physics,2024-03-11 12:01:42,Team Allocated,1070,2023-08-08 18:13:04,2022-11-03 18:30:39
2023-06-13 16:34:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-04-01,Male,Pakistan,Abdul wali khan University Mardan,Biochemistry,2024-03-11 12:01:42,Started,1080,2023-06-13 17:14:59,2022-11-03 18:30:39
2023-12-25 01:03:08,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-11-07,Female,Indonesia,Vocational High School 1 Tangerang City,Accounting and Finance,2024-03-11 12:01:42,Team Allocated,1070,2023-12-25 02:09:15,2022-11-03 18:30:39
2023-06-08 14:17:15,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1983-04-09,Female,Cameroon,Université de Yaoundé 2,Economics,2024-03-11 12:01:42,Started,1080,2023-06-08 17:34:59,2022-11-03 18:30:39
2024-01-19 05:08:14,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-12-20,Female,United States,Illinois Institute of Technology,Information Technology and Management,2024-03-11 12:01:42,Team Allocated,1070,2024-01-19 07:30:34,2022-11-03 18:30:39
2023-06-16 09:58:14,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-12-07,Female,Nigeria,River State University,Civil Engineering,2024-03-11 12:01:42,Started,1080,2023-07-03 04:05:30,2022-11-03 18:30:39
2023-06-16 15:37:08,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2007-03-28,Female,Pakistan,Fsc medical,English,2024-03-11 12:01:42,Started,1080,2023-06-16 15:50:48,2022-11-03 18:30:39
2023-07-08 08:58:25,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-06-03,Male,India,Rosary High School,Marketing,2024-03-11 12:01:42,Team Allocated,1070,2023-07-08 14:54:26,2022-11-03 18:30:39
2023-06-02 19:44:40,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-01-19,Male,United States,Saint Louis University,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-10-25 18:20:57,2022-11-03 18:30:39
2023-01-11 17:49:21,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-01-12,Male,United States,Saint Louis University,Business Analytics,2024-03-11 12:01:42,Team Allocated,1070,2023-08-18 01:31:11,2022-11-03 18:30:39
2023-09-02 19:26:46,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-09-13,Male,United States,saint louis university,Cyber Security,2024-03-11 12:01:42,Team Allocated,1070,2023-09-02 19:53:30,2022-11-03 18:30:39
2023-07-19 15:21:44,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-06-01,Male,Ghana,Accra Technical university,Electrical Engineering,2024-03-11 12:01:42,Team Allocated,1070,2023-07-24 08:47:42,2022-11-03 18:30:39
2023-09-12 03:49:01,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-10-02,Female,United States,Saint Louis University,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-09-12 04:14:20,2022-11-03 18:30:39
2023-05-15 14:32:56,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-02-05,Male,India,Hmr national pu college,Computer Engineering,2024-03-11 12:01:42,Started,1080,2023-05-17 17:15:27,2022-11-03 18:30:39
2023-07-09 07:00:03,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-11-13,Male,India,Kluniversity,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-07-19 06:12:35,2022-11-03 18:30:39
2024-01-04 20:16:18,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1996-01-22,Male,United States,SAINT LOUIS UNIVERSITY,Computer Science and Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2024-01-04 23:13:44,2022-11-03 18:30:39
2023-01-06 06:51:33,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-10-28,Female,India,Institute of Aeronautical Engineering,Computer Science,2024-03-11 12:01:42,Started,1080,2023-01-06 07:04:00,2022-11-03 18:30:39
2024-02-20 02:32:06,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-09-14,Female,India,Doon university,Economics,2024-03-11 12:01:42,Team Allocated,1070,2024-02-20 02:38:47,2022-11-03 18:30:39
2023-06-16 22:41:30,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-04-20,Female,Nigeria,University of Lagos,Politics,2024-03-11 12:01:42,Started,1080,2023-06-16 23:01:30,2022-11-03 18:30:39
2023-08-04 02:58:03,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-05-05,Male,India,Saint Louis University,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-08-07 02:52:22,2022-11-03 18:30:39
2023-01-05 16:33:25,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-11-04,Female,India,MVSR ENGINEERING COLLEGE,Eee,2024-03-11 12:01:42,Started,1080,2023-01-31 02:55:16,2022-11-03 18:30:39
2023-12-07 22:20:54,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-02-22,Female,United States,Saint Louis University,Data Analytics,2024-03-11 12:01:42,Team Allocated,1070,2024-01-29 04:17:23,2022-11-03 18:30:39
2024-02-18 06:21:05,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1990-09-29,Female,Nigeria,University of calabar,Social Work,2024-03-11 12:01:42,Team Allocated,1070,2024-02-18 19:19:44,2022-11-03 18:30:39
2023-07-01 04:02:22,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-10-28,Male,India,Cmr Institute of technology,Data Science,2024-03-11 12:01:42,Started,1080,2023-07-01 04:29:43,2022-11-03 18:30:39
2024-02-17 02:28:58,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-03-17,Male,Ghana,University of Energy and Natural Resources,Electrical and Computer Engineering,2024-03-11 12:01:42,Team Allocated,1070,2024-02-17 02:42:57,2022-11-03 18:30:39
2023-06-15 07:37:43,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1987-04-19,Male,Nigeria,University of Nigeria Nsukka,Public Health,2024-03-11 12:01:42,Started,1080,2023-06-15 07:48:57,2022-11-03 18:30:39
2023-05-12 16:44:36,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1981-11-10,Male,Nigeria,Federal University Of Technology  Akure Nigeria,Cybersecurity,2024-03-11 12:01:42,Started,1080,2023-05-18 15:58:28,2022-11-03 18:30:39
2023-03-31 19:59:10,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-03-09,Female,Pakistan,Beacon House,Software Engineering,2024-03-11 12:01:42,Started,1080,2023-03-31 20:15:33,2022-11-03 18:30:39
2024-01-27 22:32:59,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-08-14,Female,United States,saint louis university,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2024-02-10 02:09:51,2022-11-03 18:30:39
2024-01-04 02:23:57,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-07-05,Male,India,Saint Louis University,Cyber Security,2024-03-11 12:01:42,Team Allocated,1070,2024-01-04 03:16:45,2022-11-03 18:30:39
2023-07-31 14:27:03,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-02-25,Female,Pakistan,NUST,Computer Science and Engineering,2024-03-11 12:01:42,Team Allocated,1070,2023-08-14 13:37:40,2022-11-03 18:30:39
2023-07-31 14:27:03,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-10-05,Male,Ghana,Saint Louis University,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-08-14 13:37:40,2022-11-03 18:30:39
2023-08-24 19:19:13,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-08-30,Male,India,vasireddy venkatadri institute of technology,Computer Science with Internet of Things,2024-03-11 12:01:42,Team Allocated,1070,2023-09-02 07:08:41,2022-11-03 18:30:39
2023-06-01 13:44:37,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-03-30,Male,India,Saint louis University,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-09-13 16:18:52,2022-11-03 18:30:39
2023-09-06 17:54:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-03-02,Male,United States,saint louis university,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-09-12 04:55:01,2022-11-03 18:30:39
2023-07-07 23:05:55,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-08-11,Male,Nigeria,Jigawa State Polytechnic Dutse,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-09-12 04:55:01,2022-11-03 18:30:39
2023-06-26 16:26:18,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2006-08-14,Male,United States,Saint Louis University,Computer Science,2024-03-11 12:01:42,Team Allocated,1070,2023-07-27 16:29:23,2022-11-03 18:30:39
2023-08-19 19:23:50,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-03-31,Female,United States,Saint Louis,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-08-19 19:56:14,2022-11-03 18:30:39
2023-02-23 13:56:47,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-11-14,Male,India,Vignan's Lara institute of Technology & science,Information Systems,2024-03-11 12:01:42,Started,1080,2023-02-23 14:35:32,2022-11-03 18:30:39
2023-06-17 11:22:50,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1988-01-28,Female,Nigeria,University of Lagos,Pharmacy and Pharmacology,2024-03-11 12:01:42,Team Allocated,1070,2023-09-15 10:36:23,2022-11-03 18:30:39
2023-07-26 18:19:12,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-05-02,Male,United States,saint louis university,Other,2024-03-11 12:01:42,Team Allocated,1070,2023-10-13 02:44:30,2022-11-03 18:30:39
2023-09-11 18:27:39,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2006-04-27,Female,United States,Naperville Central High School,Nutrition Science,2024-03-11 12:01:42,Team Allocated,1070,2023-09-11 23:59:38,2022-11-03 18:30:39
2023-05-14 01:16:54,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-09-01,Female,Nigeria,Lagos State University,Pol,2024-03-11 12:01:42,Started,1080,2023-05-14 01:55:16,2022-11-03 18:30:39
2023-06-14 14:51:01,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1993-06-29,Male,India,Dr. A.P.J. Abdul Kalam Technical University Lucknow,Computer Science,2024-03-11 12:01:42,Started,1080,2023-06-14 15:00:15,2022-11-03 18:30:39
2023-04-02 10:53:11,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-11-16,Male,India,National institute of technology tiruchirapalli,Metallurgy and Materials Engineering,2024-03-11 12:01:42,Started,1080,2023-04-12 07:42:02,2022-11-03 18:30:39
2023-04-02 10:53:11,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-05-03,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:01:42,Team Allocated,1070,2023-08-20 04:38:26,2022-11-03 18:30:39
2023-02-20 18:36:53,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1990-03-22,Male,United States,saint louis university,Public Health,2024-03-11 12:01:42,Started,1080,2023-02-21 01:34:17,2022-11-03 18:30:39
2023-05-17 22:02:36,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-01-17,Male,United States,Saint Louis university,Artificial Intelligence,2024-03-11 12:01:42,Withdraw,1110,2023-05-20 05:54:21,2022-11-03 18:30:39
2023-08-12 17:02:32,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1994-10-05,Male,Pakistan,Comsats University Islamabad,Finance,2024-03-11 12:01:42,Team Allocated,1070,2023-08-12 17:13:45,2022-11-03 18:30:39
2023-02-27 12:11:10,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-02-07,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:01:42,Started,1080,2023-04-29 08:04:15,2022-11-03 18:30:39
